userName,content,score,at,label,label_num
Saimah Imah,"['im', 'jelek', 'sinyal', 'sih', 'kan', 'sayang', 'kuota', 'tidak', 'pakai', 'habis', 'gara', 'sinyal', 'nya', 'donk', 'kabupaten', 'serang', 'kuat', 'sinyal', 'nya']",1,2024-01-26 13:24:27,negatif,0
Amin Wahyu udin,"['paket', 'mahal', 'lambat', 'gathel']",1,2024-01-26 13:24:10,negatif,0
Ali Hakim,"['im', 'jam', 'error', 'area', 'jakarta', 'tangsel', 'mohon', 'servis']",1,2024-01-26 13:24:05,negatif,0
Jimi Supriatna,"['jaring', 'error', 'beli', 'kouta', 'mahal', 'tidak', 'pakai']",1,2024-01-26 13:24:01,negatif,0
Nenekku1 Dong,"['gak', 'indosat', 'tahun', 'pakai', 'kartu', 'indosat', 'data', 'tidak', 'guna', 'pesan', 'wa', 'kartu', 'tidak', 'daftar', 'nomor', 'im', 'paket', 'penuh']",1,2024-01-26 13:23:45,negatif,0
dasya saputra,"['ganggu', 'tidak', 'banget']",1,2024-01-26 13:23:41,negatif,0
Riyan To,"['halokok', 'jaring', 'im', 'depok', 'penuh', 'data', 'seluler', 'tidak', 'masuk', 'tuh', 'minbeli', 'paket', 'banyakkok', 'ganggu']",1,2024-01-26 13:23:27,negatif,0
Jamal Udin,"['benar', 'min', 'jaring', 'indosat', 'ganggu', 'mulu']",1,2024-01-26 13:23:25,negatif,0
always sintaaa,"['im', 'yaa', 'kuota', 'tidak', 'guna', 'kuota', 'lumayan', 'aktif']",1,2024-01-26 13:23:03,negatif,0
I putu yudi Ardiansah,"['jaringn', 'indosat', 'lambat', 'kadang', 'bagus', 'kadang', 'lemotx', 'baik', 'spya', 'saing', 'sm', 'si', 'merah', 'tel']",1,2024-01-26 13:22:54,negatif,0
M faizal,"['konyol', 'error', 'tidak', 'internet', 'kuota']",1,2024-01-26 13:22:52,negatif,0
Sananda Arif,"['sinyal', 'kayak', 'anjng', 'jelek', 'mmk']",1,2024-01-26 13:22:42,negatif,0
Dhimas Citra,"['suruh', 'ganti', 'kartu', 'sim', 'alas', 'fisik', 'rusak', 'eh', 'nomor', 'tidak', 'daftar', 'alhasil', 'tidak', 'guna', 'tidak', 'alas', 'tidak', 'daftar', 'aneh', 'banget']",1,2024-01-26 13:22:35,negatif,0
moov,"['gl', 'iya', 'verifikasi', 'verifikasi', 'internet', 'tidak', 'kuota', 'nya']",2,2024-01-26 13:22:34,negatif,0
Afdal leti,"['woi', 'nama', 'nya', 'dika', 'jaring', 'lambat', 'parah', 'tidak', 'otak', 'harga', 'mah', 'naiiiiikkkkk', 'hotspot', 'bagus', 'banget', 'provider', 'tidak', 'gin', 'gin', 'baca', 'doang', 'cari', 'solusi']",1,2024-01-26 13:22:18,negatif,0
Devi Sapitri,"['indosat', 'iya', 'jaring', 'tidak', 'ganggu', 'banget', 'aktivitas', 'cepat', 'atas', 'memang', 'kendala', 'kasih', 'notifikasi', 'lh']",1,2024-01-26 13:22:10,negatif,0
12_Gilang Febriansyah,"['ribet', 'registrasi', 'nomor', 'susah', 'ampun', 'ketik', 'nik', 'kakak', 'benar', 'tetep', 'tidak', 'regis', 'counter', 'chip', 'mobo', 'tukang', 'counternya', 'tidak', 'isi', 'pulsa', 'hangus', 'mohon', 'tegas', 'sih']",1,2024-01-26 13:21:50,negatif,0
Ray Renaldi12,"['ajing', 'idosattt', 'jaring', 'putusss', 'setannn']",1,2024-01-26 13:21:46,negatif,0
Fajar 123,"['op', 'nyaa', 'payah', 'tidak', 'respon', 'lag', 'gin']",1,2024-01-26 13:21:42,negatif,0
Iqral Amisyah Sugara,['jelek'],1,2024-01-26 13:21:37,negatif,0
Umam Syafei,"['m', 'iya', 'sinyal', 'jelek', 'sinyal', 'gak', 'jalan']",1,2024-01-26 13:21:22,negatif,0
monita 11,"['beli', 'paket', 'gb', 'tidak', 'fungsi', 'buka', 'aplikasi', 'ganggu', 'indosat', 'biar', 'cepat', 'internet', 'nya']",2,2024-01-26 13:21:08,negatif,0
Bang Danz,"['akhir ini', 'banyk', 'ganggu', 'nya', 'jengkelbukan', 'jarang', 'laku', 'sekalijadi', 'pindah', 'kartutmn', 'thun', 'pakai', 'indosat', 'pindah', 'bnyknya', 'ganggu', 'naik', 'harga', 'paket', 'mahal', 'sd', 'guna', 'nya', 'depan', 'tidak', 'tindak', 'lanjut', 'maka', 'kcwe', 'mungkin', 'maksi']",1,2024-01-26 13:21:00,negatif,0
Nopa Njay,"['sinyal', 'gak', 'pakai', 'iya', 'kak', 'fullterus', 'tanda', 'seru', 'nyaamohon', 'baik', 'kak']",1,2024-01-26 13:20:59,negatif,0
Nur Amin,"['sinyal', 'babi']",1,2024-01-26 13:20:56,negatif,0
Prasetya Dwi prabowo,"['nomor', 'altf', 'slama', 'nomor', 'tidak', 'verifikasi', 'dasar', 'sampah']",1,2024-01-26 13:20:52,negatif,0
Yo Osop,"['lagi', 'sihh', 'tidak', 'indosat']",1,2024-01-26 13:20:49,negatif,0
Septian Nugroho,"['ganggu', 'sinyal', 'jelek']",1,2024-01-26 13:20:41,negatif,0
AKUSARA _2ND,"['masak', 'hujan', 'sinyal', 'ancurperbaiki']",1,2024-01-26 13:20:18,negatif,0
Juli Samsung,"['detik', 'guna', 'wi', 'fi', 'cuman', 'komentar', 'bahwasannya', 'jaring', 'indosat', 'benar', 'kilang', 'tidak', 'guna', 'internet']",1,2024-01-26 13:20:11,negatif,0
Server TH,"['halo', 'im', 'server', 'tidak', 'stabil']",1,2024-01-26 13:20:02,negatif,0
MR_ GUYS12,['cuihh'],1,2024-01-26 13:20:01,negatif,0
Lukman Prasetyo,['gak'],1,2024-01-26 13:19:58,negatif,0
Galang Alvida,"['sinyal', 'ilang an', 'tidak', 'stabil']",3,2024-01-26 13:19:44,negatif,0
Bambang Gilang perkasa,"['jelek', 'jaring', 'iya', 'putus', 'putus', 'sinyal', 'penuh', 'g', 'pakai', 'wifi', 'meng', 'baru', 'parah', 'jaring', 'tidak', 'akses', 'internet', 'buka', 'my', 'im', 'adu', 'pakai', 'wifi', 'tidak', 'bisaaaaaaaaa']",1,2024-01-26 13:19:25,negatif,0
Bayu Putra,"['sinyal', 'burik', 'kuota', 'tidak', 'internet', 'males', 'beli', 'kuota', 'informasi']",1,2024-01-26 13:19:04,negatif,0
CROZ Z GAMING,"['indosat', 'sesat', 'kuota', 'ampas']",1,2024-01-26 13:18:59,negatif,0
Ririn 33,"['kartu', 'taii']",1,2024-01-26 13:18:42,negatif,0
NHR gaming,"['sinyal', 'trussssssssss', 'anjg']",1,2024-01-26 13:18:40,negatif,0
[R•M•O] Rush`Mode•On,"['paket', 'kuota', 'sinyal', 'gak', 'koneksi']",3,2024-01-26 13:18:31,negatif,0
karepmu 2327,"['mohon', 'baik', 'jaring', 'rugi', 'kayak', 'gin', 'jaring', 'nya', 'lambat']",1,2024-01-26 13:18:21,negatif,0
suftri rusland,['burik'],1,2024-01-26 13:17:55,negatif,0
Riki Ardian'zah,"['sinyal', 'e', 'hilang', 'hilang', 'teurss']",1,2024-01-26 13:17:42,negatif,0
Zafrhan 123,"['benar', 'tidak', 'buka', 'my', 'im', 'loh', 'data', 'ku', 'kadang', 'tidak', 'sinyal', 'isi', 'pulsa', 'beli', 'data', 'gb', 'pakai', 'tidak', 'pakai', 'cek', 'data', 'habis', 'masa', 'baik']",1,2024-01-26 13:17:31,negatif,0
abdul kahfi,"['paket', 'data', 'tidak', 'guna', 'aneh']",1,2024-01-26 13:17:20,negatif,0
Dafa Irawan,"['beli', 'paket', 'gb', 'harga', 'nomor', 'tidak', 'guna', 'sih', 'gak', 'awas', 'teman', 'teman', 'pakai', 'im', 'gak', 'im', 'aneh']",1,2024-01-26 13:17:13,negatif,0
Galang Anjy,"['kebnyakan', 'ganggu', 'isi', 'pas', 'cek', 'sisah', 'kebnyakan', 'korupsi']",1,2024-01-26 13:17:04,negatif,0
Ivan Virgo,"['', '']",1,2024-01-26 13:17:01,negatif,0
fajar candra frananda,"['asuuuutiada', 'hujan', 'tiada', 'angin', 'sinyal', 'ganggu', 'konyol', 'm', 'babi', 'kuota', 'elit', 'sinyal', 'sulit']",1,2024-01-26 13:16:44,negatif,0
ιυρα ςαяапч расагап,"['woiii', 'konsol', 'sinyal', 'jakarta', 'asa', 'hutan']",1,2024-01-26 13:16:26,negatif,0
Ali Ali,"['sistem', 'error', 'mulu']",1,2024-01-26 13:16:14,negatif,0
Putra Kedua,"['tidak', 'bintang', 'karnakan', 'error', 'dnsapn', 'pribadi', 'tidak', 'sedia', 'seluler', 'restart', 'ulang', 'nomor', 'hampir', 'than']",1,2024-01-26 13:16:07,negatif,0
Muhamad Ridwan Septiana,"['ganggu', 'nya', 'lama']",2,2024-01-26 13:16:06,negatif,0
Wina Sri Aulia,"['jelek', 'burik', 'nga', 'buka', 'internet', 'paket', 'internet']",1,2024-01-26 13:16:03,negatif,0
Egi Sujana91,"['indosat', 'kartu', 'rusak', 'beli', 'paket', 'gb', 'tidak', 'akses', 'kecewa', 'indosat', 'rusak']",1,2024-01-26 13:15:57,negatif,0
Maulana Malik Ibrahim,"['developer', 'baik', 'sinyal', 'internet', 'hambat', 'lambat', 'mulu', 'anjing', 'anjg']",1,2024-01-26 13:15:50,negatif,0
axumi store,"['ganggu', 'tidak', 'provider', 'belah']",1,2024-01-26 13:15:48,negatif,0
YUDI,"['sih', 'paket', 'aktif', 'beli', 'jam', 'langaung', 'connection']",2,2024-01-26 13:15:47,negatif,0
Fiki Indrawan,"['paket', 'gbexpired', 'tanggal', 'februari', 'tidak', 'dipake', 'gin', 'operator', 'kocakindira', 'dikontek', 'muter', 'woy', 'niat', 'gak', 'sih', 'operator', 'kocak']",1,2024-01-26 13:15:47,negatif,0
King Dohc,"['indosat', 'mbokne', 'ancok']",1,2024-01-26 13:15:26,negatif,0
Ismail alfoekary,"['x', 'isi', 'pulsa', 'potong']",1,2024-01-26 13:15:20,negatif,0
Muhammad Nur Alim,"['hilang', 'sinyal']",1,2024-01-26 13:15:17,negatif,0
fikar doang,"['indosat', 'ko', 'tb', 'tb', 'tidak', 'jaring', 'sinyal', 'penuh']",2,2024-01-26 13:15:05,negatif,0
shymear id,"['baru', 'paket', 'mahal', 'beli', 'susah']",1,2024-01-26 13:14:57,negatif,0
Bad Boy,"['banget', 'hilang', 'sinyal']",1,2024-01-26 13:14:51,negatif,0
Teguh Mardhatillah,"['aplikasi', 'sampah', 'error', 'mulu', 'bgst']",1,2024-01-26 13:14:48,negatif,0
adi Setiawan,"['sinyal', 'kuat', 'buka', 'youtube', 'pxl', 'tidak', 'jalan']",1,2024-01-26 13:14:43,negatif,0
Andri Yatna,"['benerin', 'kualitas', 'sinyal', 'nya', 'mahal', 'sinyal', 'hilang', 'hilang', 'jam', 'hilang', 'sinyal', 'ny', 'g', 'tidak', 'masuk', 'semua', 'aplikasi', 'lh']",1,2024-01-26 13:14:42,negatif,0
Heroyuki Fattah,"['jaring', 'im', 'yah', 'gak', 'ngapai', 'kuota']",1,2024-01-26 13:14:30,negatif,0
Stefanus Atmaja,"['muak', 'm', 'jangam', 'beli', 'm', 'kira', 'sinyal', 'bagus', 'harga', 'buruk']",1,2024-01-26 13:14:26,negatif,0
Fadhilah Ummahati,"['ganngguan', 'tidak', 'dipake', 'seluler', 'nya', 'game', 'offline', 'ikut', 'error']",1,2024-01-26 13:13:42,negatif,0
Rangga Hoho,"['rugi', 'beli', 'paket', 'zong', 'gak', 'pakai', 'balas', 'jawab', 'gak', 'myelesaiin', 'bintang', 'enak', 'nisa', 'pilih']",1,2024-01-26 13:13:34,negatif,0
Donquixote Dofflamingo,"['im', 'kena', 'hack', 'bangkrut', 'kuota', 'sinyal', 'penuh', 'tidak', 'akses', 'internet']",1,2024-01-26 13:13:26,negatif,0
ZiCade 692,"['restart', 'perangkat', 'g', 'pengaruh', 'babi', 'g', 'pke', 'internet']",1,2024-01-26 13:13:21,negatif,0
rizky ramadhany,"['tolol', 'ganggu', 'mulu']",1,2024-01-26 13:13:04,negatif,0
Diko,"['jaring', 'buruk', 'ganggu', 'sesal', 'pakai', 'im']",1,2024-01-26 13:13:03,negatif,0
Rahmat Taufiq,"['mati', 'on', 'mati', 'on', 'bilang', 'konkonkonkon']",1,2024-01-26 13:12:58,negatif,0
Nidhom muddin,"['ganggu', 'im', 'gim', 'iya', 'sinyal', 'penuh', 'tidak', 'pakai', 'apa', 'ganggu', 'nyaman', 'tingkat']",2,2024-01-26 13:12:54,negatif,0
andy william,"['layan', 'buruk', 'telepon', 'center', 'telepon', 'tidak', 'respon', 'cs', 'nya', 'tny', 'pesan', 'tidak', 'respon']",1,2024-01-26 13:12:27,negatif,0
umi mahfirotul,"['uda', 'beli', 'pulsa', 'tidak', 'beli', 'kuota', 'aplikasi', 'proses', 'lanjur', 'pulsa', 'sedot']",2,2024-01-26 13:12:06,negatif,0
Frendi San,"['sinyal', 'woiiii']",1,2024-01-26 13:12:00,negatif,0
YT3rd,"['abang', 'jaring', 'medan', 'gak', 'dipake']",1,2024-01-26 13:11:57,negatif,0
ABDUR RAHMAN,"['sinyal', 'jelek', 'banget', 'iya', 'ampuuuun']",1,2024-01-26 13:11:55,negatif,0
Mawan Ba-0ne,"['ganti', 'provider', 'ganggu', 'gin']",1,2024-01-26 13:11:36,negatif,0
Dua dewi Dewi,"['aplikasi', 'nya', 'error', 'tidak', 'buka', 'mohon', 'baik']",2,2024-01-26 13:11:31,negatif,0
abi Manyu pratama,"['sih', 'jaring', 'hilang', 'kocak', 'benar', 'pada', 'paket', 'buruk', 'benar', 'capek', 'gin', 'oy', 'kacau', 'indosat']",1,2024-01-26 13:11:27,negatif,0
Agung Permana,"['jaring', 'indosat', 'ko', 'hilang', 'koneksi', 'nya', 'daerah', 'jakarta', 'dalam']",1,2024-01-26 13:11:20,negatif,0
Beny Rahadi,"['m', 'meloding', 'rusak', 'sabar', 'sinyal', 'lambat', 'main', 'game', 'lag', 'benar']",1,2024-01-26 13:11:14,negatif,0
Euis Siti Nurkholifatunisa,"['aplikasi', 'gak', 'pakai', 'kakjwb']",1,2024-01-26 13:11:14,negatif,0
Robi Darwis,"['masalah', 'ganggu', 'mulu', 'narik', 'order', 'nympenya', 'tidak', 'lihat', 'alamat']",2,2024-01-26 13:11:07,negatif,0
Saka SKull,"['idiot', 'sinyal', 'lambat', 'tidak', 'kantor', 'bakar']",1,2024-01-26 13:11:04,negatif,0
Aditia budi Pratama,"['mohon', 'perhati', 'sinyal', 'jaring', 'tidak', 'pakai', 'baik']",1,2024-01-26 13:10:51,negatif,0
Abdus Syakur,"['propider', 'sampah', 'sinyal', 'hilang', 'mulu']",1,2024-01-26 13:10:46,negatif,0
Bimo Ajisaputra,"['sinyal', 'cuii', 'harga', 'mahal', 'sinyal', 'sulit']",1,2024-01-26 13:10:43,negatif,0
Dandi Cbr,"['gmn', 'sihh', 'kuita', 'gb', 'gak', 'pakai']",3,2024-01-26 13:10:37,negatif,0
Jumang R,"['sinyal', 'tidak', 'perubahanlambat']",1,2024-01-26 13:10:29,negatif,0
익발하리스,"['ganggu', 'im', 'solusia', 'ganggu', 'banget']",1,2024-01-26 13:10:26,negatif,0
Hendro Jombang,"['kuota', 'gak', 'pakai', 'apa']",1,2024-01-26 13:10:15,negatif,0
Anam Saiful,"['brengsek', 'sinyal', 'susah', 'sini', 'seluler', 'kerja', 'baik', 'jaring', 'kouta', 'sinyal', 'jelek']",1,2024-01-26 13:10:12,negatif,0
Wallpapertv,"['goblk', 'harga', 'paket', 'mahal', 'jaring', 'toll', 'gin', 'tidak', 'support', 'g', 'tertawa', 'banget', 'product', 'indo', 'restart', 'bolak', 'tetep', 'ajaemang', 'kualitas', 'layan', 'maintenance', 'buruk', 'bikin', 'seluler', 'rusakbattry', 'kembung', 'panas', 'cari', 'sinyal', 'kira', 'ambil', 'rusa', 'tidak', 'yah', 'gerai', 'm', 'gmn', 'hubung', 'wa', 'jaring', 'tidak', 'internet', 'kadangkadang']",1,2024-01-26 13:10:09,negatif,0
Zeyhan Adrian,"['jaring', 'masalah', 'mulu']",1,2024-01-26 13:10:04,negatif,0
ibnu zaki,"['jaring', 'kuota', 'tidak', 'pakai', 'aplikasi', 'tidak', 'parah', 'sihh']",1,2024-01-26 13:09:58,negatif,0
Mifta Hudin,"['kesini', 'ganggu']",3,2024-01-26 13:09:44,negatif,0
Rama SBY,"['indosat', 'gajelasmasa', 'nomor', 'ku', 'tidak', 'daftar', 'kuota', 'gb', 'pulsa', 'sisa']",1,2024-01-26 13:09:43,negatif,0
ahmad fadil,"['sinyal', 'masalah', 'harga', 'tidak', 'kualitas', 'dapetin']",1,2024-01-26 13:09:40,negatif,0
jastin dosenim,"['indosat', 'langgan', 'sinyal', 'error']",2,2024-01-26 13:09:35,negatif,0
Iqbal Pratama,"['kuota', 'elit', 'sinyalsulit']",1,2024-01-26 13:09:19,negatif,0
prana Pranata,"['parah', 'buruk', 'layan', 'sinyal', 'kota', 'malang', 'tidak', 'bobrok']",1,2024-01-26 13:09:19,negatif,0
novie Ramadhani,"['janck', 'jaring', 'lambat', 'anjing']",1,2024-01-26 13:09:18,negatif,0
Diandra Raditya,"['anjink', 'm', 'sinyal', 'ilang an', 'loseeeee', 'hilang', 'gak', 'pakai', 'kuota', 'gb', 'gak', 'operator', 'paksa', 'jink', 'ganggu', 'kerja']",1,2024-01-26 13:08:56,negatif,0
Septian Adi,"['gari', 'indosat', 'error', 'gak', 'buka', 'aplikasi', 'iya', 'konfirmasi']",1,2024-01-26 13:08:56,negatif,0
SUGENG DWI PANGESTU,"['baru', 'teruss', 'sinyal', 'tidak', 'benerrr', 'lemottttt']",1,2024-01-26 13:08:54,negatif,0
ebink nuharitatea,"['rugi', 'beli', 'kuota', 'm', 'daftarin', 'paket', 'gb', 'gak', 'pakai', 'm', 'busuk']",1,2024-01-26 13:08:40,negatif,0
Nisrina Zahra,"['make', 'jaring', 'nya', 'bngst']",1,2024-01-26 13:08:25,negatif,0
Gojo,"['najis', 'gblook', 'aplikasi', 'tidak']",1,2024-01-26 13:08:17,negatif,0
Rendi Irawan,"['tidak', 'banget', 'beli', 'paket', 'data', 'tidak', 'dipake', 'ngechat', 'wa', 'scroll', 'tiktok', 'semua', 'tidak', 'sya', 'beli', 'paket', 'freedomm', 'internet', 'tidak']",1,2024-01-26 13:08:08,negatif,0
Fahrul Halim,"['jaring', 'anjing']",1,2024-01-26 13:07:50,negatif,0
Wiryo 99,"['sinyal', 'batas', 'indosat', 'ganggu', 'tidak', 'nyaman', 'main', 'game', 'daerah', 'tidak']",3,2024-01-26 13:07:35,negatif,0
Muhamad Arif,"['setan', 'beli', 'kuota', 'mahal', 'sinyal', 'status', 'g', 'guobloookkk', 'im']",1,2024-01-26 13:07:28,negatif,0
Mas Hary,"['parah', 'banget', 'pas', 'kerja', 'penuh', 'mutermuter', 'kouta', 'beli', 'telepon', 'tidak']",1,2024-01-26 13:07:13,negatif,0
le Minerale,"['nomor', 'tidak', 'daftar', 'aplikasi', 'pulsa', 'rutin', 'isi']",1,2024-01-26 13:07:13,negatif,0
Surya dika,"['internet', 'hilang', 'koneksi', 'sinyal', 'g', 'penuh', 'lokasi', 'kota', 'surabaya', 'kuota', 'penuh', 'gb', 'gak', 'tanggap', 'developer']",2,2024-01-26 13:07:05,negatif,0
Arsa Kepo,"['ujan', 'sinyal', 'g', 'penuh', 'tidak']",1,2024-01-26 13:07:00,negatif,0
Widi Yatna,"['woyy', 'jaring']",1,2024-01-26 13:06:56,negatif,0
Firman Ali Hakim,"['pilih', 'indosat']",1,2024-01-26 13:06:55,negatif,0
Naufal,"['kode', 'otp', 'tidak', 'kirim', 'data', 'ku', 'non', 'aktif', 'tidak', 'isi']",1,2024-01-26 13:06:20,negatif,0
Uden Jr,"['ganggu', 'bikin', 'pising', 'kepala', 'gx', 'gabut']",1,2024-01-26 13:06:18,negatif,0
Fikih Fakhodin,"['paket', 'mahal', 'sinyal', 'murah']",1,2024-01-26 13:06:06,negatif,0
Mari Pangestu,"['ganggu', 'teerrroooooossss']",1,2024-01-26 13:05:58,negatif,0
dony cumis,"['januari', 'buruk', 'iya', 'sinyal', 'indosat', 'internet', 'hilang']",1,2024-01-26 13:05:56,negatif,0
Budiman GANZ,"['ganggu', 'sinyal', 'tidak', 'niat', 'benerinnya']",1,2024-01-26 13:05:39,negatif,0
R10GamingHD,"['tidak', 'lapor', 'jaring', 'internet', 'lambat']",2,2024-01-26 13:05:36,negatif,0
Wiani Dila,"['sinyal', 'jelek', 'cuaca', 'bagus', 'restart', 'mode', 'terbang', 'jelek']",1,2024-01-26 13:05:31,negatif,0
Alim Maulana,"['sinyal', 'indosat', 'kuota', 'tidak', 'pakai']",2,2024-01-26 13:05:19,negatif,0
Aq Wi,"['im', 'mwmwk', 'nj', 'lag', 'banget', 'mwmwk', 'ngntt']",1,2024-01-26 13:05:12,negatif,0
Muhammad Furqon,"['', '', '', '', '', '', '', '', 'parah', 'banget', 'indosat', 'error']",1,2024-01-26 13:05:10,negatif,0
Jaya Barokah,"['burik', 'bangkrut', 'lin']",1,2024-01-26 13:04:36,negatif,0
Ahmad Fauzi,"['mitik', 'sinyal', 'im', 'lambat', 'gin', 'anjim']",1,2024-01-26 13:04:17,negatif,0
fey fey,"['jaring', 'ampas']",1,2024-01-26 13:04:10,negatif,0
ARIS HARYADI,"['jaring', 'lambat']",1,2024-01-26 13:04:09,negatif,0
Fais Fais miftakul faijin,"['sinyal', 'kadang', 'hilang', 'melulu', 'bikin', 'kesel']",1,2024-01-26 13:04:04,negatif,0
Agil Ainnizar,"['jaring', 'lambat', 'paket', 'internet', 'mahal']",1,2024-01-26 13:04:04,negatif,0
Agung Mo,"['beli', 'indosat', 'jaring', 'jelek', 'banget', 'sinyal', 'penuh', 'koneksi', 'tidak', 'uang', 'beli', 'kartu', 'indosat', 'sesal']",1,2024-01-26 13:04:00,negatif,0
Agus Duwi ramadani,"['baru', 'masuk', 'aplikasi', 'lambat', 'malah', 'tidak', 'pulsa', 'suka', 'hilang', 'tidak', 'saran', 'min', 'ada', 'fitur', 'jaga', 'pulsa', 'biar', 'g', 'sedot', 'sedot', 'pulsa', 'ny', 'dikit']",1,2024-01-26 13:03:56,negatif,0
Ziroyz MsB22,"['m', 'kotor']",1,2024-01-26 13:03:53,negatif,0
Sasuke Uchiha,"['me', 'parah', 'sinyalparah', 'parah']",1,2024-01-26 13:03:50,negatif,0
Indra Sanjaya,"['anjimm', 'lambat', 'ampun', 'sinyal', 'penuh', 'beli', 'paket', 'tidak', 'pakai', 'muter', 'kaya', 'gasing', 'ganggu', 'm', 'parah']",1,2024-01-26 13:03:40,negatif,0
Dedi Wahyudi,"['aplikasi', 'burik', 'tidak', 'pntes']",1,2024-01-26 13:03:22,negatif,0
Bang Gitno,"['updet', 'parah', 'sinyal', 'hilang']",1,2024-01-26 13:03:14,negatif,0
Julia Chaulbina,"['kadang', 'suka', 'tidak', 'pakai', 'internetnyajaringan', 'jelek', 'suka', 'lambat', 'gpaketan', 'penuh', 'lambat']",2,2024-01-26 13:03:08,negatif,0
ORDEROKEJAKARTA,"['mahal', 'jaring', 'internet', 'hancur']",1,2024-01-26 13:03:08,negatif,0
Nur Hasanah,"['im', 'paket', 'jaring', 'internet', 'tidak', 'sambung', 'hambat', 'kerja']",1,2024-01-26 13:02:59,negatif,0
Aifz Tomket.a3p,"['parah', 'jaring', 'parah', 'banget', 'kalah', 'kartu', 'hutan', 'loh', 'iya']",2,2024-01-26 13:02:46,negatif,0
Ayom Nugroho,"['hujan', 'hujan', 'reda', 'sinyal', 'normal', 'hilanggangguan', 'apa']",1,2024-01-26 13:02:46,negatif,0
kyzel,"['jaring', 'jelek', 'bat', 'iya', 'buka', 'sosial', 'media', 'loading', 'mulu', 'bjir']",2,2024-01-26 13:02:45,negatif,0
Mochi,"['jaring', 'error', 'bikin', 'males', 'pakai', 'indosat']",1,2024-01-26 13:02:44,negatif,0
Nanda Estu,['ganggu'],1,2024-01-26 13:02:42,negatif,0
Khusnul Rodiyah,"['sinyal', 'tidak', 'pakai', 'sidoarjo', 'g', 'paket', 'gb']",1,2024-01-26 13:02:41,negatif,0
Putri Kerajaan,"['indosat', 'sih', 'kuota', 'ku', 'jaring', 'bagus', 'ko', 'nya', 'jamkott', 'lambat', 'parah', 'cek', 'wa', 'indosat', 'tidak', 'ter', 'verifikasi', 'cek', 'operator', 'salah', 'sambung', 'kode', 'mmi', 'tidak', 'valid', 'kecewaa']",2,2024-01-26 13:02:31,negatif,0
Heri Suherman,"['sinyal', 'jelek', 'banget', 'kuota', 'gb', 'parah', 'bala']",1,2024-01-26 13:02:24,negatif,0
Mas Uya,"['internet', 'ganggu']",2,2024-01-26 13:01:40,negatif,0
Nofita ayu Romadhani,"['lambat', 'banget']",3,2024-01-26 13:01:30,negatif,0
raka dinata,"['ngawurrrrr', 'mahal', 'jaring', 'jelek', 'benefit', 'sinyal', 'penuh', 'jaring', 'tidak', 'uang', 'juragan', 'tidak', 'masuk', 'internet', 'error', 'koneksi']",1,2024-01-26 13:01:16,negatif,0
Rangga Lesmana,"['aplikasi', 'puas', 'lag', 'beli', 'kuota', 'pulsa', 'masuk', 'aplikasi', 'tidak', 'baik', 'aplikasi']",3,2024-01-26 13:01:09,negatif,0
Agus Sumarno,"['kasih', 'bintang', 'kecewa', 'jaring', 'tidak', 'stabil', 'hilang']",1,2024-01-26 13:01:06,negatif,0
Syamsudin Toys,"['sinyal', 'lag']",1,2024-01-26 13:00:53,negatif,0
Raden Wisnu,"['habis', 'hujan', 'sinyal', 'hilangkartu', 'tolol']",1,2024-01-26 13:00:36,negatif,0
deki makartijaya,"['indosat', 'bosok']",1,2024-01-26 13:00:33,negatif,0
Aditya Nugroho,['cook'],1,2024-01-26 13:00:30,negatif,0
Kevin Wijaya,"['bintang', 'jaring', 'hilang', 'tidak', 'muncul', 'ku', 'coba', 'aktif', 'mode', 'pesawat', 'habis', 'tuh', 'mati', 'muncul', 'jaring', 'ku', 'reset', 'apn', 'nya', 'gbsa', 'jaring', 'ku', 'reset', 'jaring', 'gbsaa', 'aduh', 'pusing', 'kepala', 'ku', 'pdhall', 'kuota', 'ku', 'gb']",1,2024-01-26 13:00:09,negatif,0
Anell Alyta,"['jaring', 'turun']",1,2024-01-26 12:59:53,negatif,0
Damar Neon,"['mendung', 'dkit', 'sinyal', 'hilang', 'bubar']",1,2024-01-26 12:59:44,negatif,0
Ilyas Maulana,"['min', 'ganggu']",3,2024-01-26 12:59:39,negatif,0
Akun Guest,"['mahall', 'banget', 'sinyal', 'jelek', 'tidak', 'adaa', 'enak', 'enak', 'nya', 'pakai', 'im']",1,2024-01-26 12:59:31,negatif,0
Alfirdanur Azizah,"['cek', 'nomor', 'tidak', 'internet', 'sebal', 'banget', 'beli', 'paket', 'mahal', 'kendala', 'kayak', 'gin', 'layan', 'buruk', '']",1,2024-01-26 12:59:13,negatif,0
glenn sky,"['makinparah', 'baik', 'lambat', 'hilang', 'koneksi', 'sinyal', 'penuh', 'tidak', 'internet', 'kayak', 'pensiun', 'indosat', 'kayak', 'gin']",1,2024-01-26 12:59:00,negatif,0
Ferdi Eko Setyawan,"['kendala', 'rugi', 'harga', 'kuota', 'mahal', 'bonus', 'kecil', 'pindah', 'provider', 'terima', 'kasih', 'indosat', 'tani']",1,2024-01-26 12:58:47,negatif,0
